"Phocaeicola_vulgatus"	"Faecalibacterium_prausnitzii"	"Bacteroides_uniformis"	"Prevotella_copri_clade_A"	"Bacteroides_stercoris"	"Phocaeicola_dorei"	"Bacteroides_ovatus"	"Bacteroides_fragilis"	"Eubacterium_rectale"	"Alistipes_putredinis"	"Bacteroides_caccae"	"Parabacteroides_distasonis"	"Bacteroides_xylanisolvens"	"Roseburia_faecis"	"Bacteroides_thetaiotaomicron"	"Roseburia_intestinalis"	"Phocaeicola_massiliensis"	"Alistipes_onderdonkii"	"Parabacteroides_merdae"	"Akkermansia_muciniphila"	"Escherichia_coli"	"Bacteroides_eggerthii"	"Sutterella_wadsworthensis"	"Dialister_invisus"	"Bacteroides_faecis"	"Bacteroides_cellulosilyticus"	"Lachnospira_eligens"	"Faecalibacterium_SGB15346"	"Eubacterium_siraeum"	"Barnesiella_intestinihominis"	"Alistipes_finegoldii"	"Phascolarctobacterium_faecium"	"Prevotella_sp_885"	"Flavonifractor_plautii"	"Lachnospira_pectinoschiza"	"Veillonella_parvula"	"Enterocloster_bolteae"	"Dysosmobacter_welbionis"	"Candidatus_Cibionibacter_quicibialis"	"Firmicutes_bacterium_AF16_15"	"Ruminococcus_bicirculans"	"Clostridium_sp_AF34_10BH"	"Odoribacter_splanchnicus"	"Alistipes_shahii"	"Ruminococcus_bromii"	"Bacteroides_finegoldii"	"Anaerostipes_hadrus"	"Prevotella_copri_clade_B"	"Roseburia_inulinivorans"	"Prevotella_marseillensis"	"Bacteroides_caecigallinarum"	"Phocaeicola_coprocola"	"Fusicatenibacter_saccharivorans"	"Ruminococcus_gnavus"	"Dysosmobacter_sp_BX15"	"Faecalibacterium_SGB15315"	"Alistipes_SGB2313"	"Ruminococcus_torques"	"Waltera_intestinalis"	"Blautia_wexlerae"	"Phocaeicola_plebeius"	"Ruminococcus_sp_BSD2780120874_150323_B10"	"Oscillibacter_sp_ER4"	"Parasutterella_excrementihominis"	"Acidaminococcus_intestini"	"Veillonella_dispar"	"Klebsiella_pneumoniae"	"GGB3746_SGB5089"	"GGB1266_SGB1699"	"Dorea_longicatena"	"GGB1543_SGB2126"	"Coprococcus_eutactus"	"Paraprevotella_clara"	"Prevotella_copri_clade_E"	"GGB3278_SGB4328"	"Roseburia_hominis"	"Prevotella_copri_clade_C"	"GGB1680_SGB2312"	"Bacteroides_ilei"	"GGB3277_SGB4327"	"Clostridium_sp_AF36_4"	"Clostridium_fessum"	"Lacrimispora_amygdalina"	"Akkermansia_sp_KLE1798"	"Bifidobacterium_longum"	"Clostridiales_bacterium"	"Clostridiaceae_bacterium"	"Clostridium_sp_AM22_11AC"	"GGB9708_SGB15234"	"Bifidobacterium_adolescentis"	"Alistipes_dispar"	"Enterocloster_clostridioformis"	"Eisenbergiella_massiliensis"	"Eubacterium_ventriosum"	"Lachnospira_sp_NSJ_43"	"Prevotella_stercorea"	"GGB9342_SGB14306"	"Hungatella_hathewayi"	"GGB781_SGB1024"	"Blautia_obeum"	"Haemophilus_parainfluenzae"	"Blautia_faecis"	"Bilophila_wadsworthia"	"Clostridium_leptum"	"Parasutterella_SGB9260"	"Clostridium_symbiosum"	"Ruthenibacterium_lactatiformans"	"Clostridium_sp_AF20_17LB"	"GGB9713_SGB15249"	"GGB51647_SGB4348"	"Roseburia_sp_AF02_12"	"GGB1549_SGB2133"	"Clostridium_sp_AT4"	"GGB6601_SGB9333"	"GGB4237_SGB5728"	"Phocaeicola_sartorii"	"Proteus_mirabilis"	"Clostridium_sp_1001270H_150608_G6"	"Alistipes_communis"	"Dysgonomonas_mossii"	"GGB33469_SGB15236"	"Vescimonas_coprocola"	"Rikenellaceae_bacterium"	"Prevotella_SGB48271"	"Bacteroides_salyersiae"	"Ruminococcus_lactaris"	"GGB3304_SGB4367"	"Bacteroides_intestinalis"	"Phascolarctobacterium_succinatutens"	"Bacteroides_mediterraneensis"	"Collinsella_aerofaciens"	"GGB33512_SGB15201"	"GGB3175_SGB4191"	"Clostridium_sp_AM49_4BH"	"Lactobacillus_acidophilus"	"GGB16040_SGB9347"	"Collinsella_SGB14861"	"Veillonella_rogosae"	"Butyrivibrio_crossotus"	"GGB9453_SGB14844"	"Lacrimispora_celerecrescens"	"Coprococcus_comes"	"Tyzzerella_nexilis"	"Oscillospiraceae_bacterium"	"Clostridiaceae_bacterium_Marseille_Q4149"	"GGB3267_SGB4317"	"GGB9480_SGB14874"	"GGB3478_SGB14857"	"Gemmiger_formicilis"	"GGB58485_SGB80143"	"GGB28645_SGB41268"
"CSM5FZ4C_P"	0.143049338580509	0.0409300471334159	0.259982697830096	0	0	0	0	0.171286404287424	0	0	0.0225563519109262	0	0	0.0292937120097984	0.22413466123433	0.0000393231134175417	0	0	0	0.0514574232236876	0	0	0	0.0191777525175649	0.0000673098337777748	0	0	0	0	0	0	0	0	0.0121345459810007	0	0	0.000423933865372302	0.00679711233727848	0	0	0.000262980701444044	0.0000134619667555539	0	0	0	0	0.00024609419928576	0	0.00174167147085685	0	0	0	0.000288015236112269	0	0	0	0	0.00063849872146742	0	0.000140996388650285	0	0	0	0	0	0	0	0.00231108904713129	0	0.0000748674291493139	0	0	0	0	0	0.000978236250903663	0	0	0	0	0.000536235009096274	0.00145920634384555	0	0	0	0.00446890061313354	0.0000913996690245564	0	0	0	0	0.000512263261277171	0.0000166503273029231	0	0	0	0	0.000093997592433524	0	0.000793901776294704	0	0	0	0.00134029230417148	0	0	0.000800868934527842	0	0	0	0	0	0.000124936498485764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173482240005139	0	0	0	0
"CSM5FZ4E_P"	0.00262045319000374	0.0499935413560533	0.351254624061717	0	0	0.132781302002346	0.149763534652158	0	0	0.0621717483845336	0.000505987729303942	0.0346988697528974	0.000387414716542431	0	0.0220997856852548	0	0	0.0345517186695755	0.0000469719559756376	0	0	0	0	0	0.000027227107224816	0	0	0	0.00322100835279846	0	0.00024119891552977	0.012419925545293	0	0.000612921673328128	0	0	0.0000694187313976234	0.00260974940357567	0.0367764435225101	0	0	0.000211062041120622	0.00313984663240693	0	0.00632967890823041	0.000024317340040484	0	0	0	0	0	0	0.00100750688757481	0.00254573452552037	0.0000120547497636581	0	0	0.000758202192031539	0	0.00148876159581193	0	0	0	0	0.0451189538805019	0	0	0.000594735628426055	0	0.00145332478831703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057091710561717	0.00212475356610154	0.00396892243942826	0	0	0	0.000407471326063002	0	0	0	0	0	0	0	0.00198123969176005	0	0.000491127132612535	0.00287370685529717	0	0	0.0000645344793382105	0.0010708982440906	0.000221557987035532	0	0	0.0000544542144496333	0	0.00141549781492072	0	0	0.0000181860449020711	0	0	0	0	0	0.0000921772675893595	0	0	0.00735443655839804	0	0	0	0	0	0	0.00000519601282916317	0	0	0	0	0.000201917058541293	0	0	0	0.00118988693787844	0.0012615919149209	0	0	0	0.00995524881990754	0	0	0	0	0
"CSM5FZ4G_P"	0.000146931514871333	0.203982786872395	0.189312305424326	0	0.0000288142552595538	0.186681097806176	0.0957974408703939	0	0	0.0823288952317916	0.0000137715190578755	0.0104061835391787	0.000218755283496254	0	0.0230410226009696	0	0	0.0161848188706253	0	0	0	0	0	0	0.000038666188124035	0	0	0.000064726139572015	0.014384669460237	0	0	0.021592788469891	0	0.00250037818710028	0	0	0.0000450222738430537	0.00531548855205401	0.0637409462855671	0	0	0	0.001678960042679	0	0.00506950803472796	0.000012394367152088	0	0	0	0	0	0	0.00216933205590135	0.00106549183603163	0.000331681739770833	0	0	0.0000622896400463905	0	0.00204951984009783	0	0	0	0	0.0234347821112629	0	0	0.00170004106031374	0	0.00236499356128517	0	0	0	0	0	0	0	0	0	0	0	0	0.000686986931464023	0	0	0.00735081313404604	0.00124632247473774	0.00113297227941522	0	0	0	0.00020244133015077	0	0	0	0	0	0	0	0.00232081876553798	0	0.00039820877029657	0.00202006997626638	0.000376704013613888	0	0.0000827350491092367	0.000319181437856761	0.000386661881240351	0	0	0	0	0.000558382130415861	0	0	0.0000328397762149329	0	0	0	0	0	0.000157524991069699	0	0	0.00961824077954425	0	0	0	0	0	0	0.00245630932611508	0	0	0	0	0.000157630925831682	0	0	0.000287295074499681	0.000911038953059459	0.00225227897453455	0	0	0	0.0112800393907819	0	0	0	0	0
"CSM5FZ4K_P"	0.000110155711217568	0.140290085607678	0.230070662107036	0.0000176916748319119	0	0.25084002074933	0.0741197724160752	0	0	0.0713268244289316	0	0.00918598489998862	0.000129516411977019	0	0.0100371881230335	0	0	0.0273763646790496	0	0	0	0	0	0	0	0	0	0	0.00186953157563391	0	0	0.00533131388613994	0	0.00590256582693892	0	0	0.000172132207326846	0.00599146927467916	0.0401311720856971	0	0	0	0.00181879318743673	0	0.0055327096813963	0	0.000632004484561399	0	0	0	0	0	0.00287128093734276	0.00023611153454917	0.000205290189087285	0	0	0.000770756173337465	0	0.00141922838038392	0	0	0	0	0.0406455658765646	0	0	0.000130184022348034	0	0.00421484680901158	0	0	0	0	0	0	0	0	0	0	0	0	0.000902052879637193	0	0	0.00914425925180015	0.00220734242336778	0.00203543275283128	0	0	0	0.000309659943756051	0	0	0	0	0	0	0	0.0108147316684763	0	0.00174224053156028	0.000109376832451382	0.00247594432930638	0	0.000166123713987705	0.000432945325603592	0.00264362580082646	0	0	0	0	0.000675176621887071	0	0	0.0000253691940985907	0	0	0	0	0	0.000438174940176546	0	0	0.0119518946671061	0	0	0	0	0	0	0.00119936203152946	0	0	0	0	0.000769977294571281	0	0	0.0000989176033054723	0.000384766110495302	0.003946912513444	0	0	0	0.0161464906281969	0	0	0	0	0
"CSM5FZ4M"	0.000129679153191012	0.0803323244432442	0.246457597798665	0	0	0.364220677690904	0.124463684073589	0	0	0.0399129791130111	0	0.0451008656803915	0.000135854350962013	0	0.0156943680549609	0	0	0.00455112075722745	0	0	0.000362587029120586	0	0	0	0	0	0	0	0.00134454639467253	0	0	0.00397168136638189	0	0.00165639388210806	0	0	0	0.00177732483845683	0.00685693960491908	0	0	0	0.00207424893127911	0	0.00545444927116199	0	0	0	0	0	0	0	0.00121486724148152	0.000426603246013292	0	0	0	0	0	0.000296718252896579	0	0	0	0	0.0151955149950269	0	0	0.000536933446188502	0	0.00242150088593504	0	0	0	0	0	0	0	0	0	0	0	0	0.00338802225705949	0	0	0.0019723581680576	0.000936365822009393	0.000988649163137198	0	0	0	0.000019246033052951	0	0	0	0	0	0	0	0.00142852908435814	0	0.0000562972196789556	0.000176610656250617	0.000549180921767654	0	0	0	0.00210347820072851	0	0	0	0	0.00156932359353696	0	0	0	0	0	0	0	0	0.000137912750219013	0	0	0.00588568391550354	0	0	0	0	0	0	0	0	0	0	0	0.000437821521963943	0	0	0	0.000457685074793994	0.00103650694586245	0	0	0	0.0142668681702313	0	0	0	0	0
"CSM5LLGB_P"	0.466296176980723	0.0467298452513276	0.00065698549336874	0	0	0.0124004065167265	0.0000745310329422709	0	0.0572842181983869	0.000548971115776284	0	0.0000481670705432888	0	0.027676264780505	0.00000901046816167622	0.0949381859636039	0	0	0.000122809343833235	0.000923072405007417	0.00129405896450365	0	0.0000183546573663801	0.012317754938404	0	0	0.0464789982673204	0.0000423825724641863	0	0	0	0	0	0.0322702686587885	0	0.000126035313915811	0.000252960550613023	0.0319199728039598	0.0355462968978182	0.000228042712733815	0.00358872485634422	0	0	0	0	0	0.00986012193721951	0	0.0093812322404785	0	0	0	0.00776579991154168	0.00000189108591047488	0	0	0	0	0	0.00656829756881995	0	0.00180465216033205	0	0	0	0.000972463119375131	0	0.000063518238522442	0	0	0	0	0	0	0	0	0	0	0	0	0.00579528839282616	0	0	0	0.0000170197731942798	0	0	0	0	0.000034706988474609	0	0.00179986882538202	0.0365501297952377	0.0000328159025641341	0	0	0	0.000203569836245308	0	0.00851111024096439	0.00082963051296039	0.00129172291720247	0	0	0	0.00230345387930689	0.000638297114959335	0.0206115015400114	0	0	0	0	0	0	0	0.0000545077703607658	0	0	0.000832634002347617	0	0	0	0	0	0	0	0	0	0	0	0.0039688331243498	0	0	0	0	0	0	0.000509592032699321	0	0.00272883696881622	0.00211734877764656	0	0.00295865952711283	0	0	0	0	0	0	0	0
"CSM5MCTZ_P"	0.249318425389934	0.127570402192223	0.0430165878850572	0	0.0741393332947318	0.0034165816870709	0.0215818076520199	0.00486437070109361	0.0131789926012121	0.0458760498276156	0.0297429944405694	0.000892067311529081	0.00251018444484858	0	0.00236362303987227	0	0	0.00206549057935211	0.00488231224033554	0	0	0.00186650259866885	0.00900641969244706	0.000069319583434739	0.00222370233448551	0.000603138627633022	0.0125292525729507	0.00515329938498966	0	0.0296767039481755	0	0	0	0.000469276104327953	0	0	0.0000436888130891209	0.00113392858079046	0.000744573878540206	0	0.00326792321906631	0.000999716546980678	0.00310015817680408	0.00467749908457374	0	0	0.0275702041362704	0	0.00981169189530576	0	0	0	0.000162871895196245	0	0.0097625274176428	0.0120887528335108	0	0.00245356374308508	0.00000594167858012001	0.000103921123401324	0.0885893790980835	0.0018614929481013	0.00820371056662293	0.00213015002272401	0	0	0	0	0	0.00312695398216541	0	0	0.0500593410585252	0	0	0.000012582378169667	0	0	0	0	0	0.00141272146004984	0.00136332397538374	0	0.000180580427435036	0.00136984817147172	0.00220657631975458	0.00055117806593236	0	0.0000610478348231982	0	0	0.0000884261576923816	0	0.0000216696512922034	0	0	0.000466130509785536	0	0.000696457932391386	0.000556304220001483	0.000859679338092346	0.000807019755382257	0	0	0	0.000343568826132853	0.00220191617969174	0	0	0	0	0.000278326865253097	0.0558071578120316	0	0.00000978629413196197	0	0	0.000516460022464204	0	0	0.0000584847577886373	0	0	0.00779070565355377	0.00366007400535427	0	0	0	0	0.000357549246321372	0	0	0	0	0.000193046302103132	0	0	0	0	0.0000904067172190883	0.00057937191331254	0	0	0.000250715535380773	0	0.000294054837965182	0	0	0	0
"CSM5MCU4_P"	0.000171094106827375	0	0.0000321012642829505	0	0	0.665437807742712	0	0	0	0	0	0	0	0.0028379770346429	0	0	0	0	0	0	0	0	0	0	0	0	0.00534829590156964	0	0	0	0	0.0137547722471617	0	0.0301934354604082	0	0	0.0275152889310899	0.00422193575129067	0.00682348979039001	0	0.0149394778532251	0	0.0209152689945152	0	0	0	0	0	0.00178843464661295	0	0	0	0	0.00198430867674646	0	0	0	0.000396816680943281	0	0.000626706787615219	0	0	0	0.0122126725654148	0	0	0	0	0	0	0	0	0	0	0	0.0106040049987864	0	0	0	0	0	0	0	0	0	0.00941817303257265	0.00330575440505375	0	0	0	0.157409732089606	0	0	0	0	0	0	0.0000715238695427145	0	0.000560476810778815	0	0.000848599737220177	0	0	0	0.00522034138849795	0.00057095196017641	0	0	0	0	0	0	0	0	0.000173346827127933	0	0	0	0	0	0.000522969017774526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00193587519028447	0	0	0	0	0	0	0	0	0.000158366237129223	0	0
"CSM5MCU8_P"	0.169113961459931	0.0168878458238913	0.131985372413381	0	0.0880695189676295	0.0000326538079562484	0.0157952076303923	0.00200969345330731	0.0102062390322511	0.00182982264584461	0.0177032015134655	0.00514588830836453	0.000707499172385388	0.000049255575637708	0	0	0	0.000207357177796246	0.0146346231294288	0.0970882368559902	0	0.0000494754666003755	0.0000499152485257134	0.000325878406674481	0.000656594414527668	0.00228422732019873	0.00250697686538176	0	0.00149954641991676	0	0.0137626455169675	0.112717316864087	0	0.0307579080761223	0.000298392036340938	0	0.00493314380198291	0.0323070399081208	0.000364029488697439	0	0	0	0	0	0	0.0025418295829647	0.0131107787581372	0	0.000328187261782499	0	0	0	0.00082799941992764	0.00190612480989052	0	0	0	0.00325977357607683	0	0.00736019030243473	0	0	0	0.0501604269490888	0	0	0	0	0	0.00110945985214312	0	0	0	0	0	0	0	0	0	0	0	0.00423301097684691	0	0	0.00241781108001975	0.0248823116081429	0.0131576155331856	0.00345316767774364	0	0.0000550826861484188	0	0.00131901593956605	0.007877483792112	0	0	0	0	0.0000483760117870352	0	0	0	0.00000769618369339096	0.0312422179213993	0.00239340318316356	0.0000227587146361724	0.000104008425342125	0.00498184965021395	0.0000166017676814596	0	0	0	0	0.0330543393447491	0	0	0.00000384809184669475	0	0	0.0000148426399801125	0	0	0	0	0	0	0.00110429241452041	0	0	0	0	0.00361137922538351	0	0	0	0	0.00726849577100203	0	0	0	0	0.00414615404659292	0	0	0	0	0	0	0	0	0	0
"CSM5MCUA_P"	0.257311458716822	0.00114829860879558	0.212622920884733	0	0.229450017443217	0.0000774464632291195	0.0394176107167228	0	0.0206942430887152	0	0.0287203560466656	0.0111841625129276	0.0000776494683751984	0	0	0	0	0	0.0245120593684489	0.0120261263562901	0	0.000152456864705291	0	0	0.00617866462605894	0.000166261214638659	0.0000640481235879082	0	0	0	0.0238987808221444	0.0373153909265023	0	0.0127126897603291	0.00101736028957466	0	0.000747160440143577	0.0172501592829127	0	0	0	0	0	0	0	0.0167998938689096	0.000172249866447988	0	0.000164637173470029	0	0	0	0.00133567235862645	0.000352010923300899	0	0	0	0.000221783122091253	0	0.00106719805293704	0	0	0	0.0113630100466232	0	0	0	0	0	0.000184024164920568	0	0	0	0	0	0	0	0	0	0	0	0.000675905633869865	0	0	0.0000915553208816066	0.00794379437121541	0.0017644192271452	0.00155613594726819	0	0	0	0	0.000323285695130728	0	0	0	0	0	0	0	0	0	0.00651961176889853	0.000159460542245015	0	0	0.000914639685658711	0	0	0	0	0	0.00272097947546921	0	0	0.0000154283911019998	0	0	0	0	0	0	0	0	0	0.000231121358810885	0	0	0	0	0.000359420611132781	0	0	0	0	0.00719744595165615	0	0	0	0	0.00112099441664796	0	0	0	0	0	0	0	0	0	0
"CSM5MCUC_P"	0.117262877153714	0.00609981235133541	0.302471678343769	0	0.247356139442568	0.0000188715316381228	0.0306865463209949	0.0000787681320547731	0.0201260782413702	0.000109844621654508	0.0240373057360431	0.00445583528270785	0.000051896712004837	0	0	0	0	0.0000257432306585261	0.0230504477065756	0.0246893992042778	0	0.000135792977656926	0	0	0.00335020967912653	0.00662226660222996	0.0000862552071068537	0.0000775373799914175	0	0	0.0531960784957256	0.0157008066349023	0	0.0228886038102443	0.00417071105469708	0	0.00407430214306754	0.026162096610755	0	0	0	0	0	0	0	0.00231709588461125	0.000293329241766474	0	0.0010072680011848	0	0	0	0.00181597466948153	0.00157608057979909	0	0	0	0.000533325894120861	0	0.000302252194225804	0	0	0	0.0115066087283295	0	0	0	0	0	0.0000522044000206762	0	0	0	0	0	0	0	0	0	0	0	0.00106839535366481	0	0	0.00133290448461437	0.00872839107064763	0.00313872544957322	0.000992704101768426	0	0.000011384456586041	0	0.000431173472862326	0.00212417549868022	0	0	0	0	0	0	0	0	0.000010974205898255	0.00435675974160771	0.00671057306277574	0	0	0.00181002603450865	0	0	0	0	0	0.00297667642789803	0	0	0.00000584607230094011	0	0	0	0	0	0	0	0	0	0.000626042549560333	0	0	0	0	0.000179074425218273	0	0	0	0	0.00867546873192333	0	0	0	0	0.000430660659502595	0	0	0	0	0	0	0	0	0	0
"CSM5MCUE_P"	0.204322180420133	0.00391976343769668	0.222660089708163	0	0.0906758793696538	0.0000401563025621853	0.0348506892092289	0	0.00701078211973023	0.000725863291883557	0.0274448504015071	0.00357106440532125	0.000255882059617775	0.00497155358024952	0.0000828541432612174	0.0000472726093453567	0.000996587934220519	0	0.00929887807357102	0.163688475334322	0	0.0000562188235870596	0	0.00123884734942479	0.002814804317321	0.000215319110953693	0.000959481477422551	0.0000499158090076778	0	0.000218572279768858	0.0141446763468093	0.0939690011643294	0	0.00867548959936514	0.000311185929475569	0	0.000779743900384717	0.00696493277174151	0.000276316026238026	0.000254052152159244	0.00221937276262044	0.00105402669611327	0.000110302755139167	0.000375537675100539	0	0.0147988682632338	0.00207653831932963	0	0.00147632867293179	0	0	0	0.00421661509208044	0.00062420176640967	0	0	0	0.000205152958406305	0	0.000618102074881236	0	0	0.0000593703308767499	0.0154496036877922	0	0	0	0.000518270456865878	0	0.000669644468296497	0	0	0	0	0	0	0	0	0.00046286492548261	0	0.000477199200574428	0.000767036209700482	0	0	0.000584757094525801	0.00939850636853543	0.00215166618665483	0.00542699721437254	0	0	0	0.0000257203659448926	0.00246539365426725	0.000224366986720869	0	0	0	0	0	0	0	0.000046052671039671	0.00405954803522328	0.000602344538432784	0.000614442259964176	0	0.00108523678443375	0	0	0	0	0	0.00574926425012476	0.000385602166122455	0	0.0000192140283145646	0	0	0	0	0	0	0.000001728245933056	0	0	0.000337821249149728	0	0	0	0	0.00116168625159011	0	0.0000350732262884903	0.000342802663897949	0	0.0127191784366145	0	0	0	0	0.000672186006433344	0.0000935286034359763	0	0	0	0	0.0000804142666498448	0	0.000046052671039671	0	0
"CSM5MCUG_P"	0.370635335993304	0.0647820942278217	0.0193905488362763	0	0.0851131821108727	0.0000366772884093898	0.0243642558885053	0.0121119076084434	0.0237452766321127	0.0455785328764544	0.022603345928981	0.000126836731917563	0.000228199419885331	0	0.000270344958566667	0.0000129370799116745	0	0.0098849960281831	0.00158939362172618	0	0	0.000021606257172077	0.0117687415608894	0	0.000721942407854648	0.000377042524848529	0.00514335618261715	0.0134972421346555	0	0.0288715612041247	0	0	0	0.000302087484535521	0	0.000104030127124814	0	0.00154671459521344	0.000404917264039664	0	0.00244604170701168	0.0239457346847647	0.00301714043053535	0.00148376303110714	0	0	0.00134412259123575	0	0.00444862165416438	0	0	0	0.000847978908025097	0	0.0231017569354752	0.0554235173172818	0	0.00237922235612767	0.0000608176127806599	0.00000626848201905833	0.00553747031807078	0	0.00586729916983959	0.0011291269951778	0	0.000493876359927167	0	0	0	0.00150723649568915	0	0	0.0371680972142866	0	0	0.000495476823421395	0	0	0	0	0	0.00183493139613232	0.00047453742603858	0	0.000103363267335553	0.000514148897520721	0.000111365584806692	0.0000822904979948848	0	0.000051481575730997	0	0	0	0	0.00336617484423489	0	0	0	0	0.00155565051638955	0.00181412537070736	0.000366106024304638	0.000249005445310294	0	0	0	0.0000465468132904612	0.00129010694830556	0	0	0	0	0.0000517483196467027	0.0358689209728471	0	0.0000249405561183843	0	0	0.00117647404021538	0	0	0.000251939628383045	0	0	0.0255188569276329	0.00152084043539009	0	0	0	0	0.000189654924066009	0	0	0	0	0.00874960055098623	0	0.000193789454759431	0	0	0.000136172768967226	0.000380510195752689	0	0	0.0000781559673014633	0	0.0000618845884434799	0	0	0	0
"CSM5MCUK_P"	0.2523302987085	0.073217869954443	0.0109620362769381	0	0.0241675282097107	0.00000996659246822113	0.015236002832457	0.00708612570109509	0.0279142377148986	0.0863013319013852	0.00659180702343341	0.00010258297613633	0.000491766257639332	0	0.000311638330347811	0	0	0.00814841860563482	0.0014681276880933	0	0	0	0.00902863888191363	0	0.00165895147071657	0.000364388344143035	0.0309610979587203	0.00946607505622009	0	0.0653522837960466	0	0	0	0.000282346271996087	0.0000397448260622987	0	0.000244546146903197	0.00178961106709875	0.000538803712336915	0	0.00637011111292077	0.0332398013196255	0.00468648624865481	0.00888266476539736	0	0	0.00191589508629975	0	0.000428441932322947	0	0	0	0.000870982946674111	0	0.0135877472170721	0.0318665993476015	0	0.000947434003534008	0.00072999212639195	0.0000252811126023174	0.00325409244087441	0	0.007889894920514	0.00169711622724122	0	0	0	0.00159830110923312	0	0.000373625673747728	0	0	0.0386853286654028	0	0	0.00397715657006284	0	0	0	0	0	0.0016729290089342	0.000497843448168735	0	0	0.00111637990025143	0.000598238635714481	0.000505014532993431	0	0.000261076105143174	0	0	0	0	0	0	0	0	0	0.00104977389204916	0.0000087511543623403	0.000219751209543231	0.000522759929339289	0	0	0	0.0003677915708395	0.00176554539260231	0	0	0	0	0.000015800695376448	0.127911855456211	0	0.0000160437829976239	0	0	0.00467858590096659	0	0	0.000347129123039528	0	0	0.0150782389663137	0.000537709818041622	0	0	0	0	0.000360134310772452	0	0	0	0	0.0458338063413296	0.0000616227119681509	0.0000025524200223489	0	0	0.000337891793434835	0.000182680347313868	0	0	0.000374354936611256	0	0.00058255948414862	0	0	0	0
"CSM5MCUO"	0.31266739103527	0.0858557671062333	0.037578581797242	0	0.0464190155152094	0	0.0177145599153361	0.00407998192664473	0.018598130410229	0.0278768027988638	0.0136041956476173	0	0	0	0.00032853122896806	0.0285130586730294	0	0.00369305040004795	0.00121813090438535	0	0.0006544616349648	0	0.00122475118103962	0	0.00135573808341336	0.000116800595257445	0.0662923767159668	0.0115022578098872	0	0.0105156001499493	0	0	0	0.000157586228216777	0.0280865237057329	0	0	0.000868674872420766	0.000376764673163443	0	0.139335071234768	0.0000366479600504128	0.00166074368641357	0.00133765054184009	0	0	0.0142999157924453	0	0.00408116411890442	0	0	0	0.00165837930189419	0	0.00435531450392671	0.0133104208710842	0	0.000707778505876855	0.000334560409492484	0.00000898466117364964	0.0185111210599157	0	0.00747913933093356	0.00894813143282529	0	0	0	0	0	0.00588471663028864	0	0	0.0172634353490381	0	0	0	0	0	0	0	0	0.00627164815688542	0.0024454829083963	0	0.0000585185168546912	0.000313753825721926	0.00306365124098859	0.00105782563397129	0	0.000032864944819403	0	0	0	0	0.000827416362557559	0	0	0	0	0.000503141025724385	0	0.000385512895885155	0.000556576115862406	0	0	0	0	0.00537838368546309	0	0	0	0	0.000291765049691678	0.00918752536541267	0	0	0	0	0.00152597376880883	0	0	0.00032344780225139	0	0	0.006900219781363	0.000218942006494727	0	0	0	0	0.0000358204254686293	0	0	0	0	0.00031186231810642	0.0000527257747822064	0	0	0	0.0010077006821604	0.000705059463679566	0	0	0	0	0	0	0.0000322738486895566	0	0
"CSM5MCUQ_P"	0	0.057864848325822	0.0464660545991071	0	0.0694671240033996	0.197938364683004	0	0.00174222053339248	0.0013961282860894	0.0311307785991864	0	0.00969507912623351	0	0	0.0168496889781263	0.00114030593540134	0	0.0135863688075197	0.0446296444034739	0.0114511341265402	0.00356710200659719	0.00000818539292422251	0	0	0.0604541993832595	0	0.00341446172164407	0.0134111322266067	0.00882950264630294	0	0	0.0113983325778177	0	0.00108854197169745	0.00159223185459791	0	0.00223553456610731	0.0170593964391004	0	0.000139266966936085	0.00555015755152071	0.000245215926053852	0	0	0.0046217495343549	0	0.0000421951240882503	0	0.0014151506780964	0	0	0	0.00119783426031947	0.000458958439877942	0.00115759901904407	0	0.212457176560539	0.000986743352653934	0	0.000683192091111953	0	0	0	0.000770349232671292	0	0	0	0	0	0.00169991012207995	0	0	0	0	0	0	0	0	0	0	0.00182315216484044	0	0.00112866192574857	0	0.00000322804227997459	0.009123369781005	0.00351441574509902	0.000536085592924499	0	0	0	0.000501499425639048	0.0000587964843852674	0	0.0011923004735538	0	0	0.00138725116981946	0	0.000107101831360615	0	0.000598110119589742	0.00830160244630267	0.00119483679248807	0.00473484630137833	0.0000647914200480782	0.00630044680716644	0	0.026561023602984	0	0	0	0.00100415172352094	0	0	0.0000181000942127184	0	0	0	0	0	0.00453263250998272	0	0	0	0.00332084849552478	0	0.010008545089064	0	0	0.000605373214719688	0.0178258259061461	0	0	0	0.021105862724274	0	0	0	0	0	0	0	0.000898663913300318	0.0118654764106199	0	0.00384113973872226	0	0	0	0
